row_id,scope,source_name,source_type,module_family,function_name,function_visibility,severity,risk_score,migration_status,migration_status_fr,target_layer,current_coverage,rationale,next_action,evidence
APPS_SCRIPT_FUNCTION_0005,APPS_SCRIPT_FUNCTION,mvpqaic_00_setup_p0.js,APPS_SCRIPT_FUNCTION,SETUP_FOUNDATION,MVPQAIC_EnsureHeaders_,PUBLIC,INFO,0,REVIEW_REQUIRED,Revue nécessaire,PYTHON_REWRITE_OR_RETIRE,DISCOVERED_FROM_FUNCTION_INDEX,Fondation legacy à vérifier.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=92 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0006,APPS_SCRIPT_FUNCTION,mvpqaic_00_setup_p0.js,APPS_SCRIPT_FUNCTION,SETUP_FOUNDATION,MVPQAIC_SeedConfig_,PUBLIC,INFO,0,REVIEW_REQUIRED,Revue nécessaire,PYTHON_REWRITE_OR_RETIRE,DISCOVERED_FROM_FUNCTION_INDEX,Fondation legacy à vérifier.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=100 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0007,APPS_SCRIPT_FUNCTION,mvpqaic_00_setup_p0.js,APPS_SCRIPT_FUNCTION,SETUP_FOUNDATION,MVPQAIC_SetConfigValue_,PUBLIC,INFO,0,REVIEW_REQUIRED,Revue nécessaire,PYTHON_REWRITE_OR_RETIRE,DISCOVERED_FROM_FUNCTION_INDEX,Fondation legacy à vérifier.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=109 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0008,APPS_SCRIPT_FUNCTION,mvpqaic_00_setup_p0.js,APPS_SCRIPT_FUNCTION,SETUP_FOUNDATION,MVPQAIC_GetConfigValue_,PUBLIC,INFO,0,REVIEW_REQUIRED,Revue nécessaire,PYTHON_REWRITE_OR_RETIRE,DISCOVERED_FROM_FUNCTION_INDEX,Fondation legacy à vérifier.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=118 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0009,APPS_SCRIPT_FUNCTION,mvpqaic_01_knowledge_engine.js,APPS_SCRIPT_FUNCTION,KNOWLEDGE_SEARCH,MVPQAIC_SearchKnowledge,PUBLIC,INFO,0,MIGRATE_NOW,À migrer maintenant,PYTHON + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,KB/Lexique dans WebApp.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=14 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0010,APPS_SCRIPT_FUNCTION,mvpqaic_01_knowledge_engine.js,APPS_SCRIPT_FUNCTION,KNOWLEDGE_SEARCH,MVPQAIC_GetMethod,PUBLIC,INFO,0,MIGRATE_NOW,À migrer maintenant,PYTHON + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,KB/Lexique dans WebApp.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=32 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0011,APPS_SCRIPT_FUNCTION,mvpqaic_01_knowledge_engine.js,APPS_SCRIPT_FUNCTION,KNOWLEDGE_SEARCH,MVPQAIC_GetSignals,PUBLIC,INFO,0,MIGRATE_NOW,À migrer maintenant,PYTHON + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,KB/Lexique dans WebApp.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=34 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0012,APPS_SCRIPT_FUNCTION,mvpqaic_01_knowledge_engine.js,APPS_SCRIPT_FUNCTION,KNOWLEDGE_SEARCH,MVPQAIC_GetRiskPlaybook,PUBLIC,INFO,0,MIGRATE_NOW,À migrer maintenant,PYTHON + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,KB/Lexique dans WebApp.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=35 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0013,APPS_SCRIPT_FUNCTION,mvpqaic_01_knowledge_engine.js,APPS_SCRIPT_FUNCTION,KNOWLEDGE_SEARCH,MVPQAIC_GenerateChecklist,PUBLIC,INFO,0,MIGRATE_NOW,À migrer maintenant,PYTHON + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,KB/Lexique dans WebApp.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=36 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0014,APPS_SCRIPT_FUNCTION,mvpqaic_01_knowledge_engine.js,APPS_SCRIPT_FUNCTION,KNOWLEDGE_SEARCH,MVPQAIC_ExplainDecision,PUBLIC,INFO,0,MIGRATE_NOW,À migrer maintenant,PYTHON + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,KB/Lexique dans WebApp.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=46 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0015,APPS_SCRIPT_FUNCTION,mvpqaic_01_knowledge_engine.js,APPS_SCRIPT_FUNCTION,KNOWLEDGE_SEARCH,MVPQAIC_GetByIdOrSearch_,PUBLIC,INFO,0,MIGRATE_NOW,À migrer maintenant,PYTHON + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,KB/Lexique dans WebApp.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=52 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0016,APPS_SCRIPT_FUNCTION,mvpqaic_01_knowledge_engine.js,APPS_SCRIPT_FUNCTION,KNOWLEDGE_SEARCH,MVPQAIC_FilterTable_,PUBLIC,INFO,0,MIGRATE_NOW,À migrer maintenant,PYTHON + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,KB/Lexique dans WebApp.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=62 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0017,APPS_SCRIPT_FUNCTION,mvpqaic_01_knowledge_engine.js,APPS_SCRIPT_FUNCTION,KNOWLEDGE_SEARCH,MVPQAIC_ReadTable_,PUBLIC,INFO,0,MIGRATE_NOW,À migrer maintenant,PYTHON + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,KB/Lexique dans WebApp.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=67 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0018,APPS_SCRIPT_FUNCTION,mvpqaic_01_knowledge_engine.js,APPS_SCRIPT_FUNCTION,KNOWLEDGE_SEARCH,MVPQAIC_ProjectRows_,PUBLIC,INFO,0,MIGRATE_NOW,À migrer maintenant,PYTHON + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,KB/Lexique dans WebApp.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=80 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0019,APPS_SCRIPT_FUNCTION,mvpqaic_01_knowledge_engine.js,APPS_SCRIPT_FUNCTION,KNOWLEDGE_SEARCH,MVPQAIC_BestSummary_,PUBLIC,INFO,0,MIGRATE_NOW,À migrer maintenant,PYTHON + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,KB/Lexique dans WebApp.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=86 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0020,APPS_SCRIPT_FUNCTION,mvpqaic_01_knowledge_engine.js,APPS_SCRIPT_FUNCTION,KNOWLEDGE_SEARCH,MVPQAIC_Normalize_,PUBLIC,INFO,0,MIGRATE_NOW,À migrer maintenant,PYTHON + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,KB/Lexique dans WebApp.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=87 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0021,APPS_SCRIPT_FUNCTION,mvpqaic_02_formatting.js,APPS_SCRIPT_FUNCTION,FORMATTING,MVPQAIC_Format_All,PUBLIC,INFO,0,RETIRE_NO_VALUE,Ne pas migrer / sans intérêt confirmé,REFLEX_NATIVE_UI,DISCOVERED_FROM_FUNCTION_INDEX,Mise en forme Sheets non migrée telle quelle.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=6 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0022,APPS_SCRIPT_FUNCTION,mvpqaic_02_formatting.js,APPS_SCRIPT_FUNCTION,FORMATTING,MVPQAIC_FormatSheet_,PUBLIC,INFO,0,RETIRE_NO_VALUE,Ne pas migrer / sans intérêt confirmé,REFLEX_NATIVE_UI,DISCOVERED_FROM_FUNCTION_INDEX,Mise en forme Sheets non migrée telle quelle.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=19 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0023,APPS_SCRIPT_FUNCTION,mvpqaic_02_formatting.js,APPS_SCRIPT_FUNCTION,FORMATTING,MVPQAIC_ApplyValidations_,PUBLIC,INFO,0,RETIRE_NO_VALUE,Ne pas migrer / sans intérêt confirmé,REFLEX_NATIVE_UI,DISCOVERED_FROM_FUNCTION_INDEX,Mise en forme Sheets non migrée telle quelle.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=31 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0024,APPS_SCRIPT_FUNCTION,mvpqaic_02_formatting.js,APPS_SCRIPT_FUNCTION,FORMATTING,MVPQAIC_ApplyConditionalFormatting_,PUBLIC,INFO,0,RETIRE_NO_VALUE,Ne pas migrer / sans intérêt confirmé,REFLEX_NATIVE_UI,DISCOVERED_FROM_FUNCTION_INDEX,Mise en forme Sheets non migrée telle quelle.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=48 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0025,APPS_SCRIPT_FUNCTION,mvpqaic_02_formatting.js,APPS_SCRIPT_FUNCTION,FORMATTING,addTextRule,INTERNAL,INFO,0,RETIRE_NO_VALUE,Ne pas migrer / sans intérêt confirmé,REFLEX_NATIVE_UI,DISCOVERED_FROM_FUNCTION_INDEX,Mise en forme Sheets non migrée telle quelle.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=52 prefix=
APPS_SCRIPT_FUNCTION_0026,APPS_SCRIPT_FUNCTION,mvpqaic_03_import_csv_seeds.js,APPS_SCRIPT_FUNCTION,IMPORT_SEEDS,MVPQAIC_Import_CSV_Seeds,PUBLIC,INFO,0,REVIEW_REQUIRED,Revue nécessaire,LOCAL_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Import seed souvent one-shot.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=16 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0027,APPS_SCRIPT_FUNCTION,mvpqaic_03_import_csv_seeds.js,APPS_SCRIPT_FUNCTION,IMPORT_SEEDS,MVPQAIC_ImportSingleCsv_,PUBLIC,INFO,0,REVIEW_REQUIRED,Revue nécessaire,LOCAL_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Import seed souvent one-shot.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=38 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0028,APPS_SCRIPT_FUNCTION,mvpqaic_03_import_csv_seeds.js,APPS_SCRIPT_FUNCTION,IMPORT_SEEDS,MVPQAIC_Help_CSV_Folder_Id,PUBLIC,INFO,0,REVIEW_REQUIRED,Revue nécessaire,LOCAL_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Import seed souvent one-shot.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=55 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0029,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_ExtendSpecs_P0B2_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=41 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0030,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_Setup_P0B2,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=82 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0031,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_Import_P0B2_CSVs,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=130 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0032,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_RunImportP0B2,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=171 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0033,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_Install_P0B2,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=181 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0034,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_UpsertSingleCsv_P0B2_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=200 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0035,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_Format_All_P0B2,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=286 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0036,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P0B2_Status,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=304 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0037,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_GetPrompt,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=339 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0038,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_GetOutputTemplate,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=352 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0039,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_GetDataRequirements,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=364 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0040,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_ResolveP0B2CsvFolderId_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=376 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0041,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_SetConfigSafe_P0B2_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=392 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0042,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_GetConfigSafe_P0B2_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=419 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0043,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_GetByIdOrSearch_P0B2_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=438 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0044,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_FilterTable_P0B2_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=463 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0045,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_ReadTable_P0B2_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=478 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0046,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_ProjectRows_P0B2_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=510 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0047,APPS_SCRIPT_FUNCTION,mvpqaic_04_p0b2_expansion.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_Normalize_P0B2_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=529 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0048,APPS_SCRIPT_FUNCTION,mvpqaic_05_p0b3_institutional_readiness.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_ExtendSpecs_P0B3_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=35 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0049,APPS_SCRIPT_FUNCTION,mvpqaic_05_p0b3_institutional_readiness.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_Setup_P0B3,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=128 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0050,APPS_SCRIPT_FUNCTION,mvpqaic_05_p0b3_institutional_readiness.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_Import_P0B3_CSVs,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=165 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0051,APPS_SCRIPT_FUNCTION,mvpqaic_05_p0b3_institutional_readiness.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_RunImportP0B3,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=202 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0052,APPS_SCRIPT_FUNCTION,mvpqaic_05_p0b3_institutional_readiness.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_Install_P0B3,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=206 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0053,APPS_SCRIPT_FUNCTION,mvpqaic_05_p0b3_institutional_readiness.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_UpsertSingleCsv_P0B3_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=219 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0054,APPS_SCRIPT_FUNCTION,mvpqaic_05_p0b3_institutional_readiness.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_Format_All_P0B3,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=302 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0055,APPS_SCRIPT_FUNCTION,mvpqaic_05_p0b3_institutional_readiness.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P0B3_Status,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=317 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0056,APPS_SCRIPT_FUNCTION,mvpqaic_05_p0b3_institutional_readiness.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_GetDecisionMatrix,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=350 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0057,APPS_SCRIPT_FUNCTION,mvpqaic_05_p0b3_institutional_readiness.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_GetGPTBridge,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=360 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_0058,APPS_SCRIPT_FUNCTION,mvpqaic_05_p0b3_institutional_readiness.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_GetQAICOutputContract,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=370 prefix=MVPQAIC
