rank,rel_path,suffix,size_bytes,source_kind,score,keyword_hits,excerpt
24,05_EXPORTS/P135B_R3_NICEGUI_UI_RENDER_POLISH_MARKER_FIX_20260622_202343/P134_NICEGUI_PROMPT_COCKPIT_CONTRACT.json,.json,9004,CURRENT_RUNTIME_CONTRACT_REFERENCE,123,gem|portfolio|capture|image|revolut|json|human_review|human review|review_required|hard rules|no broker|no order|no sizing|P132|P133|path_prompt_bonus,"M_RESPONSE_PRETTY.json"", ""prompt_exists"": true, ""p133_gate_exists"": true }, ""prompt_preview"": ""\n# P132 GEM Multimodal Portfolio Prompt — Revolut X / USD\n\n## Input mode\n\nYou will receive:\n1. One attached image/screenshot from Revolut X or a similar crypto portfolio interface.\n2. Optional copied text from the same interface.\n\nThe image is part of this main prompt. Do not ask for or create a separate preliminary step where you only read the image. Perform the portfolio extraction and review in this single response.\n\n## Langue de réponse\n\n- Réponds en français pour tous les textes rédigés, explications, résumés, commentaires et notes.\n- Conserve exactement les noms de champs JSON, les statuts techniques, les enums, les booléens et les marqueurs de sécurité définis dans le schéma.\n- Ne traduis pas les clés JSON.\n- Si la réponse est en JSON, les valeurs textuelles peuvent être"
25,05_EXPORTS/P134_NICEGUI_PROMPT_COCKPIT_LOCAL_PRIVATE_20260622_190757/P134_NICEGUI_PROMPT_COCKPIT_CONTRACT.json,.json,8712,CURRENT_RUNTIME_CONTRACT_REFERENCE,123,gem|portfolio|capture|image|revolut|json|human_review|human review|review_required|hard rules|no broker|no order|no sizing|P132|P133|path_prompt_bonus,"M_RESPONSE_PRETTY.json"", ""prompt_exists"": true, ""p133_gate_exists"": true }, ""prompt_preview"": ""\n# P132 GEM Multimodal Portfolio Prompt — Revolut X / USD\n\n## Input mode\n\nYou will receive:\n1. One attached image/screenshot from Revolut X or a similar crypto portfolio interface.\n2. Optional copied text from the same interface.\n\nThe image is part of this main prompt. Do not ask for or create a separate preliminary step where you only read the image. Perform the portfolio extraction and review in this single response.\n\n## Langue de réponse\n\n- Réponds en français pour tous les textes rédigés, explications, résumés, commentaires et notes.\n- Conserve exactement les noms de champs JSON, les statuts techniques, les enums, les booléens et les marqueurs de sécurité définis dans le schéma.\n- Ne traduis pas les clés JSON.\n- Si la réponse est en JSON, les valeurs textuelles peuvent être"
26,05_EXPORTS/P134A_NICEGUI_ROOT_PAGE_LAUNCH_FIX_20260622_193558/P134_NICEGUI_PROMPT_COCKPIT_CONTRACT.json,.json,8752,CURRENT_RUNTIME_CONTRACT_REFERENCE,123,gem|portfolio|capture|image|revolut|json|human_review|human review|review_required|hard rules|no broker|no order|no sizing|P132|P133|path_prompt_bonus,"M_RESPONSE_PRETTY.json"", ""prompt_exists"": true, ""p133_gate_exists"": true }, ""prompt_preview"": ""\n# P132 GEM Multimodal Portfolio Prompt — Revolut X / USD\n\n## Input mode\n\nYou will receive:\n1. One attached image/screenshot from Revolut X or a similar crypto portfolio interface.\n2. Optional copied text from the same interface.\n\nThe image is part of this main prompt. Do not ask for or create a separate preliminary step where you only read the image. Perform the portfolio extraction and review in this single response.\n\n## Langue de réponse\n\n- Réponds en français pour tous les textes rédigés, explications, résumés, commentaires et notes.\n- Conserve exactement les noms de champs JSON, les statuts techniques, les enums, les booléens et les marqueurs de sécurité définis dans le schéma.\n- Ne traduis pas les clés JSON.\n- Si la réponse est en JSON, les valeurs textuelles peuvent être"
27,mvp_qaic_py/operator_run_shortcut.py,.py,10676,SUPPORTING_PROMPT_CONTEXT,122,gem|portfolio|capture|image|revolut|json|human_review|human review|no broker|no order|no sizing,"rue) + ""\n"", encoding=""utf-8"" ) def _write_checklist(path: Path) -> None: rows = [ (""1"", ""Create local P124 folder"", ""YES"", ""LOCAL_ONLY"", ""READY""), (""2"", ""Fill portfolio_input.txt manually"", ""YES"", ""HUMAN_REVIEW_ONLY"", ""OPERATOR_ACTION""), ( ""3"", ""Paste GEM answer into gem_response.txt"", ""YES"", ""NO_AUTO_APPLY_GEM_RESPONSE"", ""OPERATOR_ACTION"", ), (""4"", ""Run P125 review UX"", ""YES"", ""NO_SHEET_WRITE"", ""READY""), (""5"", ""Run P126 local registry"", ""YES"", ""REGISTRY_ONLY"", ""READY""), ] fields = [""step"", ""name"", ""required"", ""safety"", ""status""] with path.open(""w"", encoding=""utf-8-sig"", newline="""") as handle: writer = csv.DictWriter(handle, fieldnames=fields) writer.writeheader() for step, name, required, safety, status in rows: writer.writerow( { ""step"": step, ""name"": name, ""required"": required, ""safety"": safety, ""status"": status, } ) def build_shortcut_contract() -> dict[str, Any]: return { ""contract"
28,tests/test_gem_prompt_usability_pack_p117.py,.py,3672,PROMPT_RELATED_SOURCE_CANDIDATE,120,gem|portfolio|capture|image|revolut|json|human_review|human review|review_required|path_prompt_bonus,"in tmp_path.iterdir()} assert { ""P117_USABILITY_CONTRACT.json"", ""P117_QUICKSTART.md"", ""P117_CLI_COMMANDS.md"", ""P117_OPERATOR_CHECKLIST.md"", ""P117_SAMPLE_PASTED_PORTFOLIO.txt"", ""P117_SAMPLE_STRUCTURED_PORTFOLIO.json"", ""P117_USABILITY_REPORT.md"", ""P117_SAMPLE_RUNTIME_PACK_PASTED_TEXT"", }.issubset(top_level) prompt = tmp_path / ""P117_SAMPLE_RUNTIME_PACK_PASTED_TEXT"" / ""P116_GEM_PROMPT_COPY_PASTE.md"" assert prompt.exists() assert ""BTC 0.10"" in prompt.read_text(encoding=""utf-8"") def test_p117_contract_forbids_live_actions(): contract = build_usability_contract() forbidden = set(contract[""forbidden""]) assert ""apps_script_execution"" in forbidden assert ""sheet_write"" in forbidden assert ""clasp_push"" in forbidden assert ""public_deploy"" in forbidden assert ""broker_execution"" in forbidden assert ""order_execution"" in forbidden assert ""auto_sizing"" in forbidden assert ""revolutx_real_access_from_mvp"""
29,tests/test_gem_prompt_runtime_cli_p116.py,.py,3884,PROMPT_RELATED_SOURCE_CANDIDATE,120,gem|portfolio|capture|image|revolut|json|human_review|human review|review_required|path_prompt_bonus,"ge_review_payload_preserves_human_review_and_no_ocr(): payload = build_runtime_payload( GemRuntimeRequest( input_mode=""IMAGE_REVIEW_REQUIRED"", image_reference=""portfolio_capture.png"", notes=""capture reference only"", run_id=""P116-TEST"", generated_at_utc=""2026-06-22T00:00:00Z"", ) ) assert payload[""status""] == ""REVIEW_REQUIRED"" assert payload[""runtime_mode""] == ""LOCAL_COPY_PASTE_TO_GEM_ONLY"" assert payload[""human_review_only""] is True assert payload[""no_ocr_claim""] is True assert payload[""no_order_no_sizing""] is True assert ""NO_IMAGE_VISUAL_EXTRACTION_WITHOUT_HUMAN"" in payload[""safety_markers""] assert ""COPY_PASTE_TO_GEM_ONLY"" in payload[""safety_markers""] assert ""human_confirmed_asset_symbols"" in json.dumps(payload) def test_p116_pasted_text_runtime_pack_writes_expected_files(tmp_path): result = write_runtime_pack( tmp_path, GemRuntimeRequest( input_mode=""PASTED_TEXT_DRAFT"", pasted_text=""BTC"
30,mvp_qaic_py/gem_prompt_daily_shortcut.py,.py,10801,PROMPT_RELATED_SOURCE_CANDIDATE,120,gem|portfolio|capture|image|revolut|json|human_review|human review|review_required|path_prompt_bonus,"""NO_ORDER"", ""NO_CANCEL"", ""NO_REPLACE_ORDER"", ""NO_AUTO_SIZING"", ""NO_OCR_CLAIM"", ""NO_AUTOMATED_VISUAL_EXTRACTION"", ""NO_REVOLUTX_REAL_ACCESS_FROM_MVP"", ) DEFAULT_PORTFOLIO_INPUT = ( ""BTC 0.10 value EUR 6500; ETH 1.20 value EUR 4200; "" ""USDC 1000 value EUR 920; source=daily_manual_placeholder; "" ""human_review_required=true; prices_not_verified=true."" ) @dataclass(frozen=True) class DailyShortcutRequest: output_dir: str | Path pasted_text: str | None = None pasted_text_file: str | None = None image_reference: str | None = None structured_json_file: str | None = None notes: str | None = None run_id: str = ""DAILY-GEM-REVIEW"" generated_at_utc: str | None = None use_default_sample: bool = False def _read_optional_text(pasted_text: str | None, pasted_text_file: str | None) -> str | None: if pasted_text and pasted_text_file: raise ValueError(""Use either pasted_text or pasted_text_file, not both."")"
31,05_EXPORTS/P137_R1_RUFF_IMPORT_FIX_20260622_214321/P137_CORRECTED_GEM_PROMPT.md,.md,4468,CURRENT_RUNTIME_CONTRACT_REFERENCE,120,gem|portfolio|capture|image|json|human_review|human review|review_required|risk|décision|no broker|no order|no sizing|P132|P133|path_prompt_bonus,": MVP_QAIC_P137_PROMPT_CORRECTIONS_APPLY_QUEUE_20260622 Generated at UTC: 2026-06-22T00:00:00Z Gem actif: GEM_GENERAL_REVIEW Prompt profile: P132_R2_MULTIMODAL_PORTFOLIO_USD Mode: HUMAN_REVIEW_ONLY / LOCAL_PRIVATE_ONLY ## Corrections appliquées au brouillon local 1. Réponse en français, mais clés JSON/enums techniques en anglais. 2. Résumé humain court avant le JSON. 3. Bloc final obligatoire fenced `json`, pretty printed. 4. Preuve d'utilisation de l'image obligatoire: `image_used` + `image_usage_evidence`. 5. Devise de référence verrouillée: `reference_currency=""USD""`. 6. Aucun ordre, aucun sizing, aucun auto-apply. 7. Données manquantes explicites: `missing_data`, `blockers`. 8. Si doute image/données/prix: `status=""REVIEW_REQUIRED""` ou `status=""BLOCKED""`. 9. Compatibilité P133: conserver `human_review_required=true` et `no_order_no_sizing=true`. ## Contrat de sortie obligatoire ```js"
32,05_EXPORTS/P136C_R1_TEST_IMPORT_FIX_20260622_211016/P136_REAL_RESPONSE_FILE_IMPORT_CONTRACT.json,.json,10861,CURRENT_RUNTIME_CONTRACT_REFERENCE,120,gem|portfolio|capture|image|revolut|json|human_review|human review|review_required|risk|decision|décision|no order|no sizing|P132|P133,"8"", ""selected_gem"": { ""gem_id"": ""GEM_GENERAL_REVIEW"", ""label"": ""GEM General Review"", ""status"": ""ACTIVE"", ""default"": true, ""prompt_profile"": ""P132_R2_MULTIMODAL_PORTFOLIO_USD"", ""description"": ""Profil standard pour extraction portefeuille Revolut X / USD avec résumé lisible + JSON pretty."" }, ""active_gem_ids"": [ ""GEM_GENERAL_REVIEW"", ""GEM_PORTFOLIO_REVIEW"", ""GEM_RISK_GUARD_REVIEW"" ], ""active_gem_profiles"": [ { ""gem_id"": ""GEM_GENERAL_REVIEW"", ""label"": ""GEM General Review"", ""status"": ""ACTIVE"", ""default"": true, ""prompt_profile"": ""P132_R2_MULTIMODAL_PORTFOLIO_USD"", ""description"": ""Profil standard pour extraction portefeuille Revolut X / USD avec résumé lisible + JSON pretty."" }, { ""gem_id"": ""GEM_PORTFOLIO_REVIEW"", ""label"": ""GEM Portfolio Review"", ""status"": ""ACTIVE"", ""default"": false, ""prompt_profile"": ""P132_R2_MULTIMODAL_PORTFOLIO_USD"", ""description"": ""Profil centré sur inventaire positions, a"
33,05_EXPORTS/P117_GEM_PROMPT_RUNTIME_USABILITY_PACK_20260622_132830/P117_QUICKSTART.md,.md,1477,EXPORT_ARCHIVE_REFERENCE,120,gem|portfolio|capture|image|revolut|json|human_review|human review|review_required|path_prompt_bonus,"# P117 Prompt GEM Runtime Quickstart ## Goal Generate a local GEM prompt pack for manual crypto portfolio review. ## Fast path 1. Put your portfolio text in `portfolio_input.txt`, or keep a screenshot reference path. 2. Run one of the commands below. 3. Open `P116_GEM_PROMPT_COPY_PASTE.md`. 4. Copy it manually into GEM. 5. Paste GEM output into the next review/journal workflow. ## Commands ### Pasted text file ```powershell python -m mvp_qaic_py.gem_prompt_runtime_cli --output-dir ""05_EXPORTS/GEM_RUN_PASTED_TEXT"" --input-mode PASTED_TEXT_DRAFT --pasted-text-file ""portfolio_input.txt"" --notes ""Manual pasted portfolio review. Human review only."" --run-id ""MANUAL-GEM-RUN"" ``` ### Screenshot / image reference ```powershell python -m mvp_qaic_py.gem_prompt_runtime_cli --output-dir ""05_EXPORTS/GEM_RUN_IMAGE_REVIEW"" --input-mode IMAGE_REVIEW_REQUIRED --image-reference ""portfolio_capture.png"" --"
34,mvp_qaic_py/p158_r2_authorize_and_apply_prompt_patch_manual_gate.py,.py,17116,CURRENT_RUNTIME_CONTRACT_REFERENCE,119,gem|portfolio|capture|image|revolut|json|human_review|review_required|decision|hard rules|no broker|no order|no sizing|P132|P133|path_prompt_bonus,"apply_patch_block_to_prompt_source(text: str) -> tuple[str, bool, str]: if PATCH_MARKER in text: return text, False, ""already_present"" hard_rules_marker = ""## Hard rules"" if hard_rules_marker in text: idx = text.index(hard_rules_marker) + len(hard_rules_marker) if _is_inside_triple_quote(text, idx): insertion = ""\n\n"" + PATCH_BLOCK + ""\n"" return text[:idx] + insertion + text[idx:], True, ""inserted_inside_prompt_hard_rules"" title_marker = ""# P132 GEM Multimodal Portfolio Prompt"" if title_marker in text: idx = text.index(title_marker) + len(title_marker) if _is_inside_triple_quote(text, idx): insertion = ""\n\n"" + PATCH_BLOCK + ""\n"" return text[:idx] + insertion + text[idx:], True, ""inserted_inside_prompt_title"" # Safe fallback: keep Python valid even if the prompt text is not a direct triple-quoted string. return ( text.rstrip() + ""\n\n"" + PYTHON_PATCH_CONSTANT + ""\n"", True, ""appended_pyt"
35,mvp_qaic_py/webapp_prompt_benchmark_pack.py,.py,10127,PROMPT_RELATED_SOURCE_CANDIDATE,118,portfolio|capture|image|revolut|json|human_review|review_required|risk|risque|decision|path_prompt_bonus,"datetime.now(UTC).replace(microsecond=0).isoformat().replace(""+00:00"", ""Z"") def default_prompt_templates() -> list[dict[str, Any]]: return [ { ""template_id"": ""portfolio_public_review"", ""title"": ""Analyse portefeuille pédagogique"", ""input_modes"": [""pasted_text"", ""structured"", ""image_capture""], ""safety"": ""human_review_only_no_order_no_sizing"", ""prompt"": ( ""Analyse ce portefeuille de manière pédagogique. Identifie les risques, "" ""les données manquantes, les concentrations et les points à vérifier. "" ""N'invente aucun prix, TP, SL, PnL ou sizing."" ), }, { ""template_id"": ""asset_method_review"", ""title"": ""Analyse méthode + actif"", ""input_modes"": [""none"", ""pasted_text"", ""structured"", ""image_capture""], ""safety"": ""education_only"", ""prompt"": ( ""Explique la méthode applicable à cet actif, les limites, les signaux "" ""à vérifier et les erreurs fréquentes."" ), }, { ""template_id"": ""prompt_quality_benchma"
36,05_EXPORTS/P138A2_R2_SELF_CONTAINED_PATH_CHECK_FIX_20260622_234501/P138A_MIGRATION_CANDIDATES.json,.json,71791,CURRENT_RUNTIME_CONTRACT_REFERENCE,118,gem|portfolio|revolut|json|human_review|human review|review_required|risk|risque|decision|décision|no order|no sizing|P133,"[ { ""migration_id"": ""MIG-prompt_01_portfolio_analysis-fe293d100e8c"", ""source_spreadsheet_id"": ""19KY8Y1ozS7ONaJu9_5NQmjO47l-xM798Xm-y1n7fNd0"", ""source_tab"": ""GPT_PROMPT_RUNTIME_SPEC"", ""source_row"": 2, ""source_hash"": ""fe293d100e8c14fd942573a8bf46c52bf36ac6fbbb2c463543cf4eae265b0729"", ""prompt_id"": ""prompt_01_portfolio_analysis"", ""base_prompt_id"": null, ""parent_prompt_id"": null, ""prompt_family"": null, ""gem_id"": ""UNKNOWN_GEM"", ""prompt_profile"": null, ""record_type"": null, ""status"": null, ""validation_status"": ""VALIDATED"", ""is_reference_locked"": false, ""raw_prompt_text"": """", ""prompt_text_field_used"": null, ""python_simplification_action"": ""NORMALIZE_AND_PREPARE_VALIDATED_UPSERT"", ""p137_correction_status"": ""BLOCKED_NO_PROMPT_TEXT"", ""p133_compatibility_status"": ""BLOCKED"", ""target_sheet"": ""📘 PROMPT_LIBRARY"", ""target_row_strategy"": ""UPSERT_BY_PROMPT_ID_AFTER_VALIDATION"", ""write_status"": ""PLANNED_ONLY"
37,05_EXPORTS/P104_WEBAPP_UI_PROMPT_BENCHMARK_DATA_PACK_20260622_102228/P104_WEBAPP_UI_SAMPLE_DATA_PACK.json,.json,16259,EXPORT_ARCHIVE_REFERENCE,118,portfolio|capture|image|revolut|json|human_review|review_required|risk|risque|decision|path_prompt_bonus,"pt_execution"": true, ""no_clasp"": true, ""no_public_deploy"": true }, ""inherits_p103_safety"": { ""mvp_public_scope"": true, ""qaic_private_backend_separated"": true, ""portfolio_on_demand_supported"": true, ""image_capture_reference_supported"": true, ""no_revolutx_real_access"": true, ""no_broker"": true, ""no_order"": true, ""no_cancel"": true, ""no_replace_order"": true, ""no_auto_sizing"": true, ""no_secret_log"": true, ""no_sheet_write"": true, ""no_apps_script_execution"": true, ""no_clasp"": true, ""public_educational_mode"": true }, ""ui_schema"": { ""app_id"": ""mvp_qaic_public_prompt_webapp"", ""sections"": [ { ""section_id"": ""prompt_input"", ""title"": ""Prompt"", ""component"": ""textarea"", ""required"": true }, { ""section_id"": ""portfolio_input"", ""title"": ""Portfolio optionnel"", ""component"": ""tabs"", ""modes"": [ { ""mode"": ""none"", ""label"": ""Aucun portfolio"", ""component"": ""empty_state"" }, { ""mode"": ""pasted_text"", ""label"": ""Copier-c"
38,tests/test_gem_prompt_runner_pack_p114.py,.py,4488,PROMPT_RELATED_SOURCE_CANDIDATE,116,gem|portfolio|capture|image|revolut|json|human_review|review_required|decision|path_prompt_bonus,", ) def test_p114_image_review_pack_requires_human_confirmation(): payload = build_gem_prompt_runner_pack( input_mode=""IMAGE_REVIEW_REQUIRED"", image_reference=""portfolio_capture.png"", notes=""Capture reference only."", run_id=""P114-TEST"", generated_at_utc=""2026-06-22T00:00:00Z"", ) assert payload[""status""] == ""REVIEW_REQUIRED"" assert payload[""human_review_only""] is True assert payload[""no_order_no_sizing""] is True assert payload[""no_ocr_claim""] is True assert ""NO_OCR_CLAIM"" in payload[""safety_markers""] assert ""NO_IMAGE_VISUAL_EXTRACTION_WITHOUT_HUMAN"" in payload[""safety_markers""] assert ""NO_REVOLUTX_REAL_ACCESS"" in payload[""safety_markers""] normalized = payload[""normalized_portfolio_input""] assert normalized[""human_review_required""] is True assert ""human_confirmed_asset_symbols"" in normalized[""missing_data""] assert ""human_confirmed_quantities"" in normalized[""missing_data""] assert ""human_con"
