prompt_id,source_path,source_kind,sha12,dup_group,char_count,line_count,has_gem,has_portfolio,has_image,has_review_required,has_usd_reference,has_no_order,has_no_sizing,has_no_auto_apply,has_missing_data,has_blockers,has_schema_rules,has_json_contract,quality_score,risk_score,migration_decision,migration_reason,candidate_extract
PROMPT-dcf1400500f6,05_EXPORTS/P146_CORRECTION_QUEUE_UI_20260623_125709/P146_SUMMARY.json,HISTORICAL,dcf1400500f6,a5c79384d2b6,568,18,True,False,False,False,False,True,True,True,False,False,False,True,46,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""auto_apply_gem_response"": false,"
PROMPT-91eb1a54bd40,05_EXPORTS/P147_OPERATOR_POLISH_20260623_130332/P147_SUMMARY.json,HISTORICAL,91eb1a54bd40,2576a7d1b52f,640,18,True,False,False,False,False,True,True,True,False,False,False,True,46,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""auto_apply_gem_response"": false,"
PROMPT-dcf1400500f6,05_EXPORTS/P150B_LOCAL_PRIVATE_RELEASE_PACK_20260623_132954/release_evidence/P146_CORRECTION_QUEUE_UI/P146_SUMMARY.json,HISTORICAL,dcf1400500f6,a5c79384d2b6,568,18,True,False,False,False,False,True,True,True,False,False,False,True,46,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""auto_apply_gem_response"": false,"
PROMPT-91eb1a54bd40,05_EXPORTS/P150B_LOCAL_PRIVATE_RELEASE_PACK_20260623_132954/release_evidence/P147_OPERATOR_POLISH/P147_SUMMARY.json,HISTORICAL,91eb1a54bd40,2576a7d1b52f,640,18,True,False,False,False,False,True,True,True,False,False,False,True,46,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""auto_apply_gem_response"": false,"
PROMPT-95eb5eeff01d,05_EXPORTS/P162_LOCAL_PRIVATE_OPERATOR_HANDOFF_OR_DEV_STOP_20260623_154739/P162_OPERATOR_HANDOFF_REPORT.json,HISTORICAL,95eb5eeff01d,2ff92ef9d899,1352,26,False,True,False,False,False,True,True,False,False,True,False,True,46,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""PROMPT_SOURCE_ID"": ""P132_P133_PORTFOLIO_MULTIMODAL_REVIEW"", | ""NO_ORDER"": true, | ""NO_SIZING"": true,"
PROMPT-95eb5eeff01d,05_EXPORTS/P162_LOCAL_PRIVATE_OPERATOR_HANDOFF_OR_DEV_STOP_20260623_154739/P162_SUMMARY.json,HISTORICAL,95eb5eeff01d,2ff92ef9d899,1352,26,False,True,False,False,False,True,True,False,False,True,False,True,46,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""PROMPT_SOURCE_ID"": ""P132_P133_PORTFOLIO_MULTIMODAL_REVIEW"", | ""NO_ORDER"": true, | ""NO_SIZING"": true,"
PROMPT-c4c4321d8a6f,05_EXPORTS/P163_LOCAL_PRIVATE_OPERATOR_SHORTCUT_OR_DEV_STOP_20260623_155848/P163_OPERATOR_SHORTCUT_REPORT.json,HISTORICAL,c4c4321d8a6f,871479129d03,1527,27,False,True,False,False,False,True,True,False,False,True,False,True,46,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""PROMPT_SOURCE_ID"": ""P132_P133_PORTFOLIO_MULTIMODAL_REVIEW"", | ""NO_ORDER"": true, | ""NO_SIZING"": true,"
PROMPT-c4c4321d8a6f,05_EXPORTS/P163_LOCAL_PRIVATE_OPERATOR_SHORTCUT_OR_DEV_STOP_20260623_155848/P163_SUMMARY.json,HISTORICAL,c4c4321d8a6f,871479129d03,1527,27,False,True,False,False,False,True,True,False,False,True,False,True,46,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""PROMPT_SOURCE_ID"": ""P132_P133_PORTFOLIO_MULTIMODAL_REVIEW"", | ""NO_ORDER"": true, | ""NO_SIZING"": true,"
PROMPT-e335156d378c,05_EXPORTS/P177_GEM_PORTFOLIO_PROMPT_WORKFLOW_USABLE_SMOKE_20260624_090757/P177_GEM_PORTFOLIO_PROMPT_SMOKE_REPORT.md,HISTORICAL,e335156d378c,ed3a56bcfbd3,804,31,True,True,True,False,False,False,False,True,False,True,False,False,46,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,# P177 GEM Portfolio Prompt Workflow Usable Smoke | - STATUS: OK_P177_GEM_PORTFOLIO_PROMPT_WORKFLOW_USABLE_SMOKE_READY | - Prompt workflow can be used for GEM portfolio/image review. | - Save GEM response local review file is available. | - No GEM call is executed by Python. | - GEM_CALL_EXECUTED=False | - AUTO_APPLY_GEM_RESPONSE=False
PROMPT-b575aa093854,05_EXPORTS/P186_REAL_OPERATOR_ROUNDTRIP_SMOKE_20260624_104212/P186_ROUNDTRIP_SMOKE_REPORT.md,HISTORICAL,b575aa093854,3db4e3d1b1ab,715,30,True,True,True,False,False,False,False,True,False,True,False,False,46,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,- Controlled local GEM response file | - GEM_CALL_EXECUTED=False | - AUTO_APPLY_GEM_RESPONSE=False | - P187_REAL_MANUAL_PORTFOLIO_CASE_REVIEW_GATE
PROMPT-b575aa093854,05_EXPORTS/P186_REAL_OPERATOR_ROUNDTRIP_SMOKE_20260624_104825/P186_ROUNDTRIP_SMOKE_REPORT.md,HISTORICAL,b575aa093854,3db4e3d1b1ab,715,30,True,True,True,False,False,False,False,True,False,True,False,False,46,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,- Controlled local GEM response file | - GEM_CALL_EXECUTED=False | - AUTO_APPLY_GEM_RESPONSE=False | - P187_REAL_MANUAL_PORTFOLIO_CASE_REVIEW_GATE
PROMPT-1c5ac69d2746,05_EXPORTS/P187_REAL_MANUAL_PORTFOLIO_CASE_REVIEW_GATE_20260624_104926/P187_REAL_MANUAL_CASE_GATE_REPORT.md,HISTORICAL,1c5ac69d2746,68dc0d6554d4,631,26,True,True,True,False,False,False,False,True,False,True,False,False,46,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,# P187 Real Manual Portfolio Case Review Gate | - STATUS: WAITING_P187_REAL_MANUAL_PORTFOLIO_CASE_INPUTS | - Wait for real operator capture and pasted GEM response. | - GEM_CALL_EXECUTED=False | - AUTO_APPLY_GEM_RESPONSE=False
PROMPT-51ca1a24b1fe,05_EXPORTS/P188_REAL_CASE_UI_OPERATOR_DECISION_GATE_20260624_105355/P188_REAL_CASE_OPERATOR_DECISION_GATE_REPORT.md,HISTORICAL,51ca1a24b1fe,acc536c785b3,555,24,True,True,True,False,False,False,False,True,False,True,False,False,46,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,Déposer une vraie capture portfolio puis coller une vraie réponse GEM. | - GEM_CALL_EXECUTED=False | - AUTO_APPLY_GEM_RESPONSE=False | - WAIT_OPERATOR_REAL_CAPTURE_AND_GEM_RESPONSE
PROMPT-77f9e4365c83,mvp_qaic_py/p140_nicegui_cockpit_replica_renderer.py,HISTORICAL,77f9e4365c83,dcaaeee7bcb6,12825,314,True,False,False,False,False,True,True,True,False,False,False,True,46,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""auto_apply_gem_response"": False,"
PROMPT-cdbd67d574e1,mvp_qaic_py/p143_data_preview_binding_local_readonly.py,HISTORICAL,cdbd67d574e1,216a2a4af8e8,13795,366,True,False,False,False,False,True,True,True,False,False,False,True,46,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""auto_apply_gem_response"": False,"
PROMPT-4ef3c681ecc0,mvp_qaic_py/p143b_data_preview_source_expansion.py,HISTORICAL,4ef3c681ecc0,57b2acbedb19,15579,401,True,False,False,False,False,True,True,True,False,False,False,True,46,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""auto_apply_gem_response"": False,"
PROMPT-17be163d2f4c,05_EXPORTS/P117_GEM_PROMPT_RUNTIME_USABILITY_PACK_20260622_132830/P117_CLI_COMMANDS.md,REFERENCE_AUDIT,17be163d2f4c,18bcf5f2e700,937,19,True,True,True,True,False,False,False,False,False,False,False,True,44,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"python -m mvp_qaic_py.gem_prompt_runtime_cli --output-dir ""05_EXPORTS/GEM_RUN_PASTED_TEXT"" --input-mode PASTED_TEXT_DRAFT --pasted-text-file ""portfolio_input.txt"" --notes ""Manual pasted portfolio review. Human review only."" --run-id ""MANUAL-GEM-RUN"" | ## image_review_required | python -m mvp_qaic_py.gem_prompt_runtime_cli --output-dir ""05_EXPORTS/GEM_RUN_IMAGE_REVIEW"" --input-mode IMAGE_REVIEW_REQUIRED --image-refere"
PROMPT-b2ff1bb97db8,05_EXPORTS/P117_GEM_PROMPT_RUNTIME_USABILITY_PACK_20260622_132830/P117_USABILITY_REPORT.md,REFERENCE_AUDIT,b2ff1bb97db8,6acd290dced2,826,15,True,False,True,False,False,True,True,False,False,False,False,False,44,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,# P117 Prompt GEM Runtime Usability Pack Report | - version: MVP_QAIC_P117_PROMPT_GEM_RUNTIME_USABILITY_PACK_0_1_0_SAFE | - output_dir: G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\MVP_QAIC_PY\05_EXPORTS\P117_GEM_PROMPT_RUNTIME_USABILITY_PACK_20260622_132830 | - sample_runtime_pack: G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\MVP_QAIC_PY\05_EXPORTS\P117_GEM_P
PROMPT-9e743fc64a05,05_EXPORTS/P118_GEM_DAILY_OPERATOR_SHORTCUT_20260622_133524/P118_DAILY_REPORT.md,HISTORICAL,9e743fc64a05,c5592db4b8cd,731,16,True,False,True,False,False,True,True,False,False,False,False,False,44,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,- version: MVP_QAIC_P118_PROMPT_GEM_DAILY_OPERATOR_SHORTCUT_0_1_0_SAFE | - output_dir: G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\MVP_QAIC_PY\05_EXPORTS\P118_GEM_DAILY_OPERATOR_SHORTCUT_20260622_133524 | - runtime_pack_dir: G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\MVP_QAIC_PY\05_EXPORTS\P118_GEM_DAILY_OPERATOR_SHORTCUT_20260622_133524\P118_RUNTIME_PACK |
PROMPT-d6dcd3e55e77,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P118_DAILY_SHORTCUT/P118_DAILY_REPORT.md,HISTORICAL,d6dcd3e55e77,09d185f5d859,797,16,True,False,True,False,False,True,True,False,False,False,False,False,44,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,- version: MVP_QAIC_P118_PROMPT_GEM_DAILY_OPERATOR_SHORTCUT_0_1_0_SAFE | - output_dir: G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\MVP_QAIC_PY\05_EXPORTS\P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950\P121_STEP_P118_DAILY_SHORTCUT | - runtime_pack_dir: G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\MVP_QAIC_PY\05_EXPORTS\P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE
PROMPT-e5d3604b6d68,05_EXPORTS/P122_GEM_LOOP_OPERATOR_HANDOFF_STOP_PACK_20260622_145420/P122_OPERATOR_HANDOFF.md,HISTORICAL,e5d3604b6d68,624c35056d1a,1054,37,True,False,True,False,False,True,True,False,False,False,False,False,44,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"# P122 GEM Loop Operator Handoff And Stop | The local MVP QAIC GEM loop is ready for manual operator testing. | - P119: GEM response capture and review queue. | `G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\MVP_QAIC_PY\05_EXPORTS\P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950` | - NO_BROKER / NO_ORDER / NO_SIZING. | After this handoff, stop development unless the operator explicitly "
PROMPT-380354731904,05_EXPORTS/P124_LOCAL_INPUT_HELPER_REAL_GEM_TEST_20260622_153328/portfolio_input.txt,HISTORICAL,380354731904,661a92f4f4df,487,21,True,True,False,False,False,True,True,False,False,False,False,False,44,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,# Portfolio input for MVP QAIC GEM manual test | Paste or type the portfolio snapshot here. | NO_ORDER | NO_SIZING
PROMPT-5ff33a2b66ae,05_EXPORTS/P125_REAL_GEM_MANUAL_TEST_REVIEW_UX_20260622_154321/P125_REAL_GEM_TEST_SUMMARY.md,HISTORICAL,5ff33a2b66ae,bc2837b423a4,204,8,True,False,False,True,False,False,False,True,True,True,False,False,44,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,# P125 Real GEM Test Summary | - status: `BLOCKED_REVIEW_REQUIRED` | - missing_data_count: `2` | - no_auto_apply_gem_response: `true`
PROMPT-d528d1384560,05_EXPORTS/P128_PROMPT_INPUT_IMAGE_CAPTURE_HUMAN_REVIEW_20260622_161704/P128_MANUAL_TRANSCRIPTION_TEMPLATE.md,HISTORICAL,d528d1384560,2f754ca59fa2,766,46,False,True,True,False,False,True,True,False,False,False,False,False,44,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,Copy this manually into P124 `portfolio_input.txt` after human review. | ## Portfolio screenshot transcription | NO_INVENTED_PORTFOLIO_DATA | NO_ORDER | NO_SIZING
PROMPT-f2b24a052ba3,05_EXPORTS/P131_REAL_IMAGE_TRANSCRIPTION_OPERATOR_TEST_20260622_165234/P131_FILLED_TRANSCRIPTION_OUTBOX/P131_MANUAL_TRANSCRIPTION_REAL_TEST.md,HISTORICAL,f2b24a052ba3,eef2e8991cfc,893,55,False,True,True,False,False,True,True,False,False,False,False,False,44,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,portfolio_platform_visible: | NO_INVENTED_PORTFOLIO_DATA | NO_ORDER | NO_SIZING
PROMPT-e7f9d1abbe32,05_EXPORTS/P165_R3_INITIAL_SHEET_APPS_SCRIPT_FUNCTIONAL_LAYER_20260623_193121/P165_R3_SUMMARY.json,REFERENCE_AUDIT,e7f9d1abbe32,615f1b09be67,1224,29,False,False,False,False,False,True,True,False,False,True,True,True,44,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"{   ""STATUS"": ""OK_P165_R3_INITIAL_SHEET_APPS_SCRIPT_FUNCTIONAL_LAYER_READY_TO_SEAL"",   ""P165_R3_STATUS"": ""P165_R3_PYTHON_INITIAL_FUNCTIONAL_SOURCE_ACCESS_LAYER_READY_REVIEW_ONLY"",   ""PYTHON_SOURCE_ACCESS_LAYER_CREATED"": true,   ""INITIAL_SHEET_APPS_SCRIPT_RECOVERY_READY"": true,   ""LIVE_SOURCE_SEED_COUNT"": 4,   ""CLASP_CSV_FOUND"": true,   ""APPS_SCRIPT_MODULE_COUNT"": 22,   ""APPS_SCRIPT_FUNCTION_COUNT"": 2738,   """
PROMPT-3a8627adda26,05_EXPORTS/P166_REFERENCE_PROMPT_REBUILD_FROM_SOURCE_INDEX_20260623_174903/P166_SUMMARY.json,REFERENCE_AUDIT,3a8627adda26,8d23bb8868fa,897,20,False,False,False,False,False,True,True,False,False,True,True,True,44,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"{   ""status"": ""P166_REFERENCE_PROMPT_REBUILD_READY_REVIEW_ONLY"",   ""p165_source_dir"": ""C:\\Users\\Julie\\Documents\\JRb-Dev\\MVP_QAIC_PY_WORK_20260623_192901\\05_EXPORTS\\P165_R3_INITIAL_SHEET_APPS_SCRIPT_FUNCTIONAL_LAYER_20260623_193121"",   ""output_dir"": ""C:\\Users\\Julie\\Documents\\JRb-Dev\\MVP_QAIC_PY_WORK_20260623_192901\\05_EXPORTS\\P166_REFERENCE_PROMPT_REBUILD_FROM_SOURCE_INDEX_20260623_174903"",   ""source"
PROMPT-6ffb99168cdc,05_EXPORTS/P167_HUMAN_REVIEW_REFERENCE_PROMPT_GATE_20260623_180529/P167_GATE_REPORT.md,REFERENCE_AUDIT,6ffb99168cdc,604ae2589ec5,1287,43,False,False,False,False,False,True,True,True,False,True,False,True,44,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,- validation_blockers: `0`
PROMPT-73156b3f8051,05_EXPORTS/P168A_HIERARCHY_AND_MIGRATION_ROADMAP_LOCK_20260623_181348/P168A_SUMMARY.json,REFERENCE_AUDIT,73156b3f8051,791be6a8efb1,5820,112,False,False,False,False,False,True,True,False,False,True,True,True,44,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""blockers"": [],"
PROMPT-23d54e96f240,05_EXPORTS/P168C_SHEETS_READONLY_EXPORT_IMPORT_OR_API_BINDING_20260623_194731/P168C_SUMMARY.json,HISTORICAL,23d54e96f240,90bd8d836d43,1029,27,False,False,False,False,False,True,True,False,False,True,True,True,44,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""blockers"": [],"
PROMPT-8ec7ae75a3fe,05_EXPORTS/P168D_LOCAL_SNAPSHOT_IMPORT_READER_FROM_OPERATOR_EXPORTS_20260623_195231/P168D_SUMMARY.json,HISTORICAL,8ec7ae75a3fe,6619c2e3a9e0,1458,31,False,False,False,False,False,True,True,False,False,True,True,True,44,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""blockers"": [],"
PROMPT-30d8c66832a8,05_EXPORTS/P107_R1_CANONICAL_WEBAPP_BINDING_ADMIN_20260622_105702/CANONICAL_BINDING_PACK/data/binding_contract.json,HISTORICAL,30d8c66832a8,e0f9cf790bab,2065,67,False,True,True,False,False,True,False,False,False,False,True,True,44,5,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""portfolio_prompt_input_modes"": [ | ""no_order"": true,"
PROMPT-667ac1ccfe76,mvp_qaic_py/webapp_canonical_binding_admin.py,HISTORICAL,667ac1ccfe76,019e13f89f60,10366,305,False,True,True,False,False,True,False,False,False,False,True,True,44,5,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""no_order"": True, | ""portfolio_prompt_input_modes"": [""none"", ""pasted_text"", ""structured"", ""image_capture""], | ""no_order"": True, | - NO_ORDER | <p>NO_REVOLUTX_REAL_ACCESS | NO_BROKER | NO_ORDER | NO_AUTO_SIZING | NO_PUBLIC_DEPLOY</p>"
PROMPT-5fd99da73e5c,docs/audit/MVP_QAIC_P100B_REAL_METRIC_READERS_COCKPIT_UI_EVIDENCE.md,REFERENCE_AUDIT,5fd99da73e5c,8f5d27ec6a12,1571,41,False,True,False,True,False,False,False,False,True,True,True,False,44,15,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"- REVIEW_REQUIRED = 1 | - GPT_QUALITY_DASHBOARD: journal_rows=2, prompt_ids=1, top_missing_data=15, top_blockers=15, prompt_actions=1 | - PORTFOLIO_SNAPSHOT: header only, no position rows"
PROMPT-114a73e3cf1e,05_EXPORTS/P115_MODULE_MIGRATION_INVENTORY_20260622_131544/P115_MIGRATION_PRIORITY_MATRIX.md,HISTORICAL,114a73e3cf1e,99507c147e20,5728,65,True,True,False,True,False,False,False,False,False,False,True,True,42,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,- status: REVIEW_REQUIRED | 1. Prompt / GEM runtime | 2. Portfolio input normalizer | - PORTFOLIO_INPUT_NORMALIZER: 7 | - PROMPT_GEM_RUNTIME: 36 | - UNKNOWN_REVIEW_REQUIRED: 311 | - P1 | PROMPT_GEM_RUNTIME | MIGRATE_OR_KEEP_IN_PYTHON_PRIORITY_1 | `05_EXPORTS/P103_MVP_PROMPT_WEBAPP_BENCHMARK_PUBLIC_20260622_101245/P103_MVP_PROMPT_WEBAPP_BENCHMARK_PUBLIC_CONTRACT.json` | - P1 | PROMPT_GEM_RUNTIME | MIGRATE_OR_KEEP_IN_P
PROMPT-1d2bdbb2a99c,05_EXPORTS/P118_GEM_DAILY_OPERATOR_SHORTCUT_20260622_133524/P118_DAILY_README.md,HISTORICAL,1d2bdbb2a99c,8100e054ba89,533,20,True,True,True,False,False,True,False,False,False,False,False,False,42,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,# P118 Daily GEM Operator Shortcut | Creates a daily local runtime pack and a GEM copy-paste prompt. | 1. Create `portfolio_input.txt` locally. | 3. Open `P118_RUNTIME_PACK/P116_GEM_PROMPT_COPY_PASTE.md`. | 4. Copy it into GEM manually. | 5. Save GEM response for P119 response capture/review queue. | - NO_BROKER / NO_ORDER / NO_AUTO_SIZING.
PROMPT-1d2bdbb2a99c,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P118_DAILY_SHORTCUT/P118_DAILY_README.md,HISTORICAL,1d2bdbb2a99c,8100e054ba89,533,20,True,True,True,False,False,True,False,False,False,False,False,False,42,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,# P118 Daily GEM Operator Shortcut | Creates a daily local runtime pack and a GEM copy-paste prompt. | 1. Create `portfolio_input.txt` locally. | 3. Open `P118_RUNTIME_PACK/P116_GEM_PROMPT_COPY_PASTE.md`. | 4. Copy it into GEM manually. | 5. Save GEM response for P119 response capture/review queue. | - NO_BROKER / NO_ORDER / NO_AUTO_SIZING.
PROMPT-3ebc2239ebc7,05_EXPORTS/P122_GEM_LOOP_OPERATOR_HANDOFF_STOP_PACK_20260622_145420/P122_HANDOFF_MANIFEST.json,HISTORICAL,3ebc2239ebc7,5065e5afdedb,2440,40,True,False,False,False,False,True,False,True,False,False,True,True,42,0,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\P122_GEM_LOOP_OPERATOR_HANDOFF_STOP_PACK_20260622_145420\\P122_OPERATOR_HANDOFF_CONTRACT.json"", | ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\P122_GEM_LOOP_OPERATOR_HANDOFF_STOP_PACK_20260622_145420\\P122_OPERATOR_HANDOFF.md"", | ""G:\\Mon Drive\\👥 JULIEN "
PROMPT-11134eda3863,05_EXPORTS/P105_LEXIQUE_METHOD_PROMPT_CONTEXT_WEBAPP_20260622_103204/P105_LEXIQUE_METHOD_PROMPT_CONTEXT_SAMPLE.json,HISTORICAL,11134eda3863,bb239ae7e265,1970,64,False,True,False,False,False,True,False,False,True,False,True,True,42,5,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""no_order"": true, | ""portfolio_assets"": [ | ""card_id"": ""method::portfolio_educational_review"", | ""title"": ""Portfolio educational review"", | ""subtitle"": ""portfolio, risk, education"","
PROMPT-11134eda3863,05_EXPORTS/P106_WEBAPP_STATIC_PREVIEW_DATA_EXPORT_20260622_103845/STATIC_PREVIEW/data/context_pack.json,HISTORICAL,11134eda3863,bb239ae7e265,1970,64,False,True,False,False,False,True,False,False,True,False,True,True,42,5,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""no_order"": true, | ""portfolio_assets"": [ | ""card_id"": ""method::portfolio_educational_review"", | ""title"": ""Portfolio educational review"", | ""subtitle"": ""portfolio, risk, education"","
PROMPT-11134eda3863,05_EXPORTS/P107_R1_CANONICAL_WEBAPP_BINDING_ADMIN_20260622_105702/CANONICAL_BINDING_PACK/data/context_pack.json,HISTORICAL,11134eda3863,bb239ae7e265,1970,64,False,True,False,False,False,True,False,False,True,False,True,True,42,5,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""no_order"": true, | ""portfolio_assets"": [ | ""card_id"": ""method::portfolio_educational_review"", | ""title"": ""Portfolio educational review"", | ""subtitle"": ""portfolio, risk, education"","
PROMPT-93778b9114d8,mvp_qaic_py/lexique_method_prompt_context.py,HISTORICAL,93778b9114d8,e01aa64c1a31,10390,297,False,True,False,False,False,True,False,False,True,False,True,True,42,5,ARCHIVE_LEGACY,Too many mandatory prompt contract fields are missing.,"""no_order"": True, | portfolio_assets: list[str] | None, | asset_set = {_lower(asset) for asset in portfolio_assets or [] if _norm(asset)} | def extract_portfolio_assets_from_context(portfolio_context: dict[str, Any] | None) -> list[str]: | for row in (portfolio_context or {}).get(""positions"", []): | portfolio_context = request.get(""portfolio_context"", {}) if isinstance(request, dict) else {} | portfolio_assets = extr"
