"item_id","theme","final_file","source_path","relative_path","legitimacy_status","freshness_status","integrated_in_final_candidate","archive_allowed"
"ITEM-001674","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P8B_REVOLUT_X_QAIC_CONTRACT_PACK_NO_APPLY_20260616-152747\P8B_SCRIPT_CONTRACTS_COMPAT_QAIC_20260616-152747.csv","01_DOCS\VALIDATION\P8B_REVOLUT_X_QAIC_CONTRACT_PACK_NO_APPLY_20260616-152747\P8B_SCRIPT_CONTRACTS_COMPAT_QAIC_20260616-152747.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001671","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P8B_REVOLUT_X_QAIC_CONTRACT_PACK_NO_APPLY_20260616-152747\P8B_SECRETS_GOVERNANCE_CONTRACT_20260616-152747.csv","01_DOCS\VALIDATION\P8B_REVOLUT_X_QAIC_CONTRACT_PACK_NO_APPLY_20260616-152747\P8B_SECRETS_GOVERNANCE_CONTRACT_20260616-152747.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001675","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P8B_REVOLUT_X_QAIC_CONTRACT_PACK_NO_APPLY_20260616-152747\P8B_SUMMARY_20260616-152747.csv","01_DOCS\VALIDATION\P8B_REVOLUT_X_QAIC_CONTRACT_PACK_NO_APPLY_20260616-152747\P8B_SUMMARY_20260616-152747.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001680","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P8C_REVOLUT_X_SKELETON_PLAN_NO_APPLY_20260616-153551\P8B_MANUAL_EXECUTION_CONTRACT_20260616-152747.csv","01_DOCS\VALIDATION\P8C_REVOLUT_X_SKELETON_PLAN_NO_APPLY_20260616-153551\P8B_MANUAL_EXECUTION_CONTRACT_20260616-152747.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001681","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P8C_REVOLUT_X_SKELETON_PLAN_NO_APPLY_20260616-153551\P8B_QAIC_BRIDGE_CONTRACT_20260616-152747.csv","01_DOCS\VALIDATION\P8C_REVOLUT_X_SKELETON_PLAN_NO_APPLY_20260616-153551\P8B_QAIC_BRIDGE_CONTRACT_20260616-152747.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001679","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P8C_REVOLUT_X_SKELETON_PLAN_NO_APPLY_20260616-153551\P8B_REVOLUT_X_DATA_CONTRACTS_20260616-152747.csv","01_DOCS\VALIDATION\P8C_REVOLUT_X_SKELETON_PLAN_NO_APPLY_20260616-153551\P8B_REVOLUT_X_DATA_CONTRACTS_20260616-152747.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001732","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P8E_REVOLUT_X_QAIC_DOCS_PACK_NO_APPLY_20260616-160712\MVPQAIC_QAIC_BRIDGE_CONTRACT_20260616-160712.md","01_DOCS\VALIDATION\P8E_REVOLUT_X_QAIC_DOCS_PACK_NO_APPLY_20260616-160712\MVPQAIC_QAIC_BRIDGE_CONTRACT_20260616-160712.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001730","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P8E_REVOLUT_X_QAIC_DOCS_PACK_NO_APPLY_20260616-160712\MVPQAIC_REVOLUT_X_DATA_CONTRACTS_20260616-160712.md","01_DOCS\VALIDATION\P8E_REVOLUT_X_QAIC_DOCS_PACK_NO_APPLY_20260616-160712\MVPQAIC_REVOLUT_X_DATA_CONTRACTS_20260616-160712.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001723","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P8E_REVOLUT_X_QAIC_DOCS_PACK_NO_APPLY_20260616-160712\P8B_MANUAL_EXECUTION_CONTRACT_20260616-152747.csv","01_DOCS\VALIDATION\P8E_REVOLUT_X_QAIC_DOCS_PACK_NO_APPLY_20260616-160712\P8B_MANUAL_EXECUTION_CONTRACT_20260616-152747.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001725","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P8E_REVOLUT_X_QAIC_DOCS_PACK_NO_APPLY_20260616-160712\P8B_QAIC_BRIDGE_CONTRACT_20260616-152747.csv","01_DOCS\VALIDATION\P8E_REVOLUT_X_QAIC_DOCS_PACK_NO_APPLY_20260616-160712\P8B_QAIC_BRIDGE_CONTRACT_20260616-152747.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001722","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P8E_REVOLUT_X_QAIC_DOCS_PACK_NO_APPLY_20260616-160712\P8B_REVOLUT_X_DATA_CONTRACTS_20260616-152747.csv","01_DOCS\VALIDATION\P8E_REVOLUT_X_QAIC_DOCS_PACK_NO_APPLY_20260616-160712\P8B_REVOLUT_X_DATA_CONTRACTS_20260616-152747.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001724","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P8E_REVOLUT_X_QAIC_DOCS_PACK_NO_APPLY_20260616-160712\P8B_SECRETS_GOVERNANCE_CONTRACT_20260616-152747.csv","01_DOCS\VALIDATION\P8E_REVOLUT_X_QAIC_DOCS_PACK_NO_APPLY_20260616-160712\P8B_SECRETS_GOVERNANCE_CONTRACT_20260616-152747.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001738","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9A_COLUMN_REVIEW_PREP_NO_APPLY_20260616-161203\P7C_FIELD_CONTRACT_20260616-131902.csv","01_DOCS\VALIDATION\P9A_COLUMN_REVIEW_PREP_NO_APPLY_20260616-161203\P7C_FIELD_CONTRACT_20260616-131902.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001737","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9A_COLUMN_REVIEW_PREP_NO_APPLY_20260616-161203\P7C_TABLE_CONTRACT_20260616-131902.csv","01_DOCS\VALIDATION\P9A_COLUMN_REVIEW_PREP_NO_APPLY_20260616-161203\P7C_TABLE_CONTRACT_20260616-131902.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001739","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9A_COLUMN_REVIEW_PREP_NO_APPLY_20260616-161203\P7C_VIEW_CONTRACT_20260616-131902.csv","01_DOCS\VALIDATION\P9A_COLUMN_REVIEW_PREP_NO_APPLY_20260616-161203\P7C_VIEW_CONTRACT_20260616-131902.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001397","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\VALIDATION_MATRIX_MVP_QAIC_P1G_PROMPT_LIBRARY_CONTRACT_0.6.0.md","01_DOCS\VALIDATION\VALIDATION_MATRIX_MVP_QAIC_P1G_PROMPT_LIBRARY_CONTRACT_0.6.0.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002883","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P24D_20260618_000512\P24D_DATA_CONTRACT_FIELDS.csv","02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P24D_20260618_000512\P24D_DATA_CONTRACT_FIELDS.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002884","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P24D_20260618_000512\P24D_OUTPUT_CONTRACT.json","02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P24D_20260618_000512\P24D_OUTPUT_CONTRACT.json","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002885","CDC_CONTRACT","📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P24D_20260618_000512\README_P24D_DATA_AND_OUTPUT_CONTRACT.md","02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P24D_20260618_000512\README_P24D_DATA_AND_OUTPUT_CONTRACT.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002485","INSTRUCTIONS_GOVERNANCE","🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\FINAL_FUSED\MVP_QAIC_PY\MVP_QAIC_DOC_GOVERNANCE.md","01_DOCS\FINAL_FUSED\MVP_QAIC_PY\MVP_QAIC_DOC_GOVERNANCE.md","INCLUDE_FINAL_CANDIDATE","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001297","INSTRUCTIONS_GOVERNANCE","🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\00_ADMIN\CHANGELOG_MVP_QAIC_INSTRUCTIONS_0.4.9.md","00_ADMIN\CHANGELOG_MVP_QAIC_INSTRUCTIONS_0.4.9.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001295","INSTRUCTIONS_GOVERNANCE","🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\00_ADMIN\MANIFEST_MVP_QAIC_INSTRUCTIONS_0.4.9.md","00_ADMIN\MANIFEST_MVP_QAIC_INSTRUCTIONS_0.4.9.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001296","INSTRUCTIONS_GOVERNANCE","🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\00_ADMIN\README_MVP_QAIC_INSTRUCTIONS_0.4.9.md","00_ADMIN\README_MVP_QAIC_INSTRUCTIONS_0.4.9.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002456","INSTRUCTIONS_GOVERNANCE","🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\CHANGELOG\CHANGELOG_MVP_QAIC_INSTRUCTIONS_0.5.0.md","01_DOCS\CHANGELOG\CHANGELOG_MVP_QAIC_INSTRUCTIONS_0.5.0.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001330","INSTRUCTIONS_GOVERNANCE","🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\INSTRUCTIONS\INSTRUCTIONS_UI_IMPERATIVE_MVP_QAIC_1.0.2.md","01_DOCS\INSTRUCTIONS\INSTRUCTIONS_UI_IMPERATIVE_MVP_QAIC_1.0.2.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001333","INSTRUCTIONS_GOVERNANCE","🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\INSTRUCTIONS\PROCESS_GOVERNANCE_073\INSTRUCTIONS_PROCESS_GOVERNANCE_BATCH_MAXI_FAST_FUSE_0.7.3.md","01_DOCS\INSTRUCTIONS\PROCESS_GOVERNANCE_073\INSTRUCTIONS_PROCESS_GOVERNANCE_BATCH_MAXI_FAST_FUSE_0.7.3.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001329","INSTRUCTIONS_GOVERNANCE","🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\INSTRUCTIONS\VERSION_COURTE_PROJET_CHATGPT_MVP_QAIC_0.4.9.md","01_DOCS\INSTRUCTIONS\VERSION_COURTE_PROJET_CHATGPT_MVP_QAIC_0.4.9.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001331","INSTRUCTIONS_GOVERNANCE","🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\INSTRUCTIONS\🚀 INSTRUCTIONS_PROJET_MVP_QAIC_0.6.2_REAL_FUSION_REPAIR.md","01_DOCS\INSTRUCTIONS\🚀 INSTRUCTIONS_PROJET_MVP_QAIC_0.6.2_REAL_FUSION_REPAIR.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001332","INSTRUCTIONS_GOVERNANCE","🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\INSTRUCTIONS\🚀 INSTRUCTIONS_PROJET_MVP_QAIC_0.7.2_REAL_FULL_SOURCE_FUSION.md","01_DOCS\INSTRUCTIONS\🚀 INSTRUCTIONS_PROJET_MVP_QAIC_0.7.2_REAL_FULL_SOURCE_FUSION.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002441","INSTRUCTIONS_GOVERNANCE","🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\MANIFEST\MANIFEST_MVP_QAIC_INSTRUCTIONS_0.5.0_UI_FULL_FUSION.md","01_DOCS\MANIFEST\MANIFEST_MVP_QAIC_INSTRUCTIONS_0.5.0_UI_FULL_FUSION.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002450","INSTRUCTIONS_GOVERNANCE","🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_MVP_QAIC_INSTRUCTIONS_0.5.0.md","01_DOCS\README\README_MVP_QAIC_INSTRUCTIONS_0.5.0.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002449","INSTRUCTIONS_GOVERNANCE","🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_MVP_QAIC_P2L_JOURNAL_UI_AND_INSTRUCTIONS_1.0.2_SAFE.md","01_DOCS\README\README_MVP_QAIC_P2L_JOURNAL_UI_AND_INSTRUCTIONS_1.0.2_SAFE.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002460","INSTRUCTIONS_GOVERNANCE","🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\REFERENCE_DOCS_REAL_FULL_SOURCE_FUSION_0.7.2_20260620\00_ORIGINAL_SOURCES_UNMODIFIED\ORIGINAL__🚀 INSTRUCTIONS_PROJET_MVP_QAIC_0.6.2_REAL_FUSION_REPAIR.md","01_DOCS\REFERENCE_DOCS_REAL_FULL_SOURCE_FUSION_0.7.2_20260620\00_ORIGINAL_SOURCES_UNMODIFIED\ORIGINAL__🚀 INSTRUCTIONS_PROJET_MVP_QAIC_0.6.2_REAL_FUSION_REPAIR.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002466","INSTRUCTIONS_GOVERNANCE","🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\REFERENCE_DOCS_REAL_FULL_SOURCE_FUSION_0.7.2_20260620\01_FUSED_DOCS_0.7.2\🚀 INSTRUCTIONS_PROJET_MVP_QAIC_0.7.2_REAL_FULL_SOURCE_FUSION.md","01_DOCS\REFERENCE_DOCS_REAL_FULL_SOURCE_FUSION_0.7.2_20260620\01_FUSED_DOCS_0.7.2\🚀 INSTRUCTIONS_PROJET_MVP_QAIC_0.7.2_REAL_FULL_SOURCE_FUSION.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002472","INSTRUCTIONS_GOVERNANCE","🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\REFERENCE_DOCS_REAL_FULL_SOURCE_FUSION_0.7.2_20260620\02_AUDIT_AND_DIFF_NOTES\AUDIT_INSTRUCTIONS_PROCESS_PATCH_0.7.3.md","01_DOCS\REFERENCE_DOCS_REAL_FULL_SOURCE_FUSION_0.7.2_20260620\02_AUDIT_AND_DIFF_NOTES\AUDIT_INSTRUCTIONS_PROCESS_PATCH_0.7.3.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002473","INSTRUCTIONS_GOVERNANCE","🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\REFERENCE_DOCS_REAL_FULL_SOURCE_FUSION_0.7.2_20260620\02_AUDIT_AND_DIFF_NOTES\GOVERNANCE_AUDIT_073\AUDIT_RESIDUAL_DOCS_PROCESS_0.7.3.md","01_DOCS\REFERENCE_DOCS_REAL_FULL_SOURCE_FUSION_0.7.2_20260620\02_AUDIT_AND_DIFF_NOTES\GOVERNANCE_AUDIT_073\AUDIT_RESIDUAL_DOCS_PROCESS_0.7.3.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001363","INSTRUCTIONS_GOVERNANCE","🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\RUNBOOK\CHAT_DEV_RULES_073\RUNBOOK_CHAT_DEV_DELIVERY_RULES_0.7.3.md","01_DOCS\RUNBOOK\CHAT_DEV_RULES_073\RUNBOOK_CHAT_DEV_DELIVERY_RULES_0.7.3.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
